Date,Round,isHome,Rival,Goal,Conceded,Points,CumPoints,bCumPoints,b5MatchPoints,b5MatchPointRatio,bCumGoal,b5MatchGoal,bCumConceded,b5MatchConceded,b5HomeMatchPoints,b5HomeMatchPointRatio,bHomeCumGoal,bHomeCumConceded,b5HomeMatchGoal,b5HomeMatchConceded,b5AwayMatchPoints,b5AwayMatchPointRatio,bAwayCumGoal,bAwayCumConceded,b5AwayMatchGoal,b5AwayMatchConceded,SelfAS,SelfDS,SelfFromCL,RivalAS,RivalDS,RivalFromCL,bStdCumPoints,bRivalCumPoints,bRival5MatchPoints,bRival5MatchPointRatio,bRivalCumGoal,bRival5MatchGoal,bRivalCumConceded,bRival5MatchConceded,bRival5HomeMatchPoints,bRival5HomeMatchPointRatio,bRivalHomeCumGoal,bRivalHomeCumConceded,bRival5HomeMatchGoal,bRival5HomeMatchConceded,bRival5AwayMatchPoints,bRival5AwayMatchPointRatio,bRivalAwayCumGoal,bRivalAwayCumConceded,bRival5AwayMatchGoal,bRival5AwayMatchConceded,bRivalStdCumPoints
2014-08-16,1,True,Sunderland,2,2,1,1,0,0.0,,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.8026755852842808,1.1894273127753303,False,0.8810572687224669,1.1036789297658862,False,,0,0.0,,0,0.0,0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,
2014-08-23,2,False,Southampton,0,0,1,2,1,1.0,0.3333333333333333,2,2.0,2,2.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.8370044052863437,1.0702341137123743,False,1.0702341137123743,1.0132158590308369,False,-0.2874172848876244,0,0.0,0.0,1,1.0,2,2.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,-1.0059604971066856
2014-08-30,3,False,Swansea,0,3,0,2,2,2.0,0.3333333333333333,2,2.0,2,2.0,,,,,,,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.8370044052863437,1.0702341137123743,False,1.1036789297658862,1.145374449339207,False,-0.30454860954339,6,6.0,1.0,3,3.0,1,1.0,3.0,1.0,1.0,0.0,1.0,0.0,,,,,,,1.569596679954395
2014-09-13,4,True,Everton,0,2,0,2,2,2.0,0.2222222222222222,2,2.0,5,5.0,1.0,0.3333333333333333,2.0,2.0,2.0,2.0,,,,,,,0.8026755852842808,1.1894273127753303,False,1.0132158590308369,0.6688963210702341,False,-0.8094272134003795,2,2.0,0.2222222222222222,7,7.0,10,10.0,,,,,,,1.0,0.3333333333333333,2.0,2.0,2.0,2.0,-0.8094272134003795
2014-09-21,5,False,Spurs,1,0,3,5,2,2.0,0.16666666666666666,2,2.0,7,7.0,,,,,,,1.0,0.16666666666666666,0.0,3.0,0.0,3.0,0.8370044052863437,1.0702341137123743,False,1.0033444816053512,1.0132158590308369,False,-1.1815895421650642,7,7.0,0.5833333333333334,7,7.0,5,5.0,3.0,0.5,4.0,3.0,4.0,3.0,,,,,,,0.6086976429335179
2014-09-28,6,True,Burnley,4,0,3,8,5,5.0,0.3333333333333333,3,3.0,7,7.0,1.0,0.16666666666666666,2.0,4.0,2.0,4.0,,,,,,,0.8026755852842808,1.1894273127753303,False,1.0920436817472698,0.5800756620428751,True,-0.605198364373999,3,3.0,0.2,1,1.0,4,4.0,,,,,,,1.0,0.16666666666666666,0.0,1.0,0.0,1.0,-1.3616963198414982
2014-10-04,7,False,Liverpool,1,2,0,8,8,7.0,0.4666666666666667,7,5.0,7,5.0,,,,,,,4.0,0.4444444444444444,1.0,3.0,1.0,3.0,0.8370044052863437,1.0702341137123743,False,1.7725752508361203,0.7929515418502202,False,0.015609363168225891,7,4.0,0.26666666666666666,8,6.0,9,8.0,4.0,0.4444444444444444,3.0,3.0,3.0,3.0,,,,,,,-0.29657790019629304
2014-10-21,8,True,Man Utd,2,2,1,9,8,6.0,0.4,8,6.0,9,7.0,4.0,0.4444444444444444,6.0,4.0,6.0,4.0,,,,,,,0.8026755852842808,1.1894273127753303,False,1.5418502202643172,0.7357859531772576,False,-0.3778417373433805,11,10.0,0.6666666666666666,13,11.0,10,7.0,,,,,,,2.0,0.2222222222222222,4.0,6.0,4.0,6.0,0.4618065678641319
2014-10-25,9,True,Crystal Palace,2,2,1,10,9,7.0,0.4666666666666667,10,8.0,11,6.0,5.0,0.4166666666666667,8.0,6.0,8.0,6.0,,,,,,,0.8026755852842808,1.1894273127753303,False,0.6607929515418502,0.8361204013377928,False,-0.4163004098884228,8,7.0,0.4666666666666667,11,6.0,14,6.0,,,,,,,4.0,0.3333333333333333,7.0,9.0,7.0,9.0,-0.6541863583960928
2014-11-01,10,False,Leicester,1,0,3,13,10,8.0,0.5333333333333333,12,10.0,13,6.0,,,,,,,4.0,0.3333333333333333,2.0,5.0,2.0,5.0,0.8370044052863437,1.0702341137123743,False,1.1601513240857502,0.6864274570982839,True,-0.4812401061850466,9,4.0,0.26666666666666666,11,7.0,15,10.0,6.0,0.5,10.0,8.0,10.0,8.0,,,,,,,-0.7104020615112593
