Date,Round,isHome,Rival,Goal,Conceded,Points,CumPoints,bCumPoints,b5MatchPoints,b5MatchPointRatio,bCumGoal,b5MatchGoal,bCumConceded,b5MatchConceded,b5HomeMatchPoints,b5HomeMatchPointRatio,bHomeCumGoal,bHomeCumConceded,b5HomeMatchGoal,b5HomeMatchConceded,b5AwayMatchPoints,b5AwayMatchPointRatio,bAwayCumGoal,bAwayCumConceded,b5AwayMatchGoal,b5AwayMatchConceded,SelfAS,SelfDS,SelfFromCL,RivalAS,RivalDS,RivalFromCL,bStdCumPoints,bRivalCumPoints,bRival5MatchPoints,bRival5MatchPointRatio,bRivalCumGoal,bRival5MatchGoal,bRivalCumConceded,bRival5MatchConceded,bRival5HomeMatchPoints,bRival5HomeMatchPointRatio,bRivalHomeCumGoal,bRivalHomeCumConceded,bRival5HomeMatchGoal,bRival5HomeMatchConceded,bRival5AwayMatchPoints,bRival5AwayMatchPointRatio,bRivalAwayCumGoal,bRivalAwayCumConceded,bRival5AwayMatchGoal,bRival5AwayMatchConceded,bRivalStdCumPoints
2012-08-18,1,False,Arsenal,0,0,1,1,0,0.0,,0,0.0,0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.8225108225108225,0.9602649006622516,False,1.2913907284768211,0.7359307359307359,False,,0,0.0,,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,
2012-09-01,2,False,Swansea,2,2,1,2,1,1.0,0.3333333333333333,0,0.0,0,0.0,,,,,,,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.8225108225108225,0.9602649006622516,False,0.8940397350993377,0.7792207792207791,False,-0.2874172848876244,6,6.0,1.0,8,8.0,0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,,,,,,,1.8132909176676009
2012-09-16,3,True,Liverpool,1,1,1,3,2,2.0,0.3333333333333333,2,2.0,2,2.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.8609271523178808,0.7359307359307359,False,0.9956709956709956,0.7947019867549668,False,-0.3199925148825178,1,1.0,0.1111111111111111,2,2.0,7,7.0,,,,,,,0.0,0.0,0.0,3.0,0.0,3.0,-1.1181739529453292
2012-09-22,4,False,West Ham,1,1,1,4,3,3.0,0.3333333333333333,3,3.0,3,3.0,,,,,,,2.0,0.3333333333333333,2.0,2.0,2.0,2.0,0.8225108225108225,0.9602649006622516,False,1.0539845758354756,0.8112324492979719,True,-0.3470195026382056,7,7.0,0.5833333333333334,4,4.0,3,3.0,6.0,1.0,4.0,0.0,4.0,0.0,,,,,,,0.6754060057002398
2012-09-29,5,True,Wigan,1,0,3,7,4,4.0,0.3333333333333333,4,4.0,4,4.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,0.8609271523178808,0.7359307359307359,False,0.8658008658008658,1.1589403973509933,False,-0.4198469765163655,4,4.0,0.26666666666666666,5,5.0,10,10.0,,,,,,,3.0,0.5,2.0,4.0,2.0,4.0,-0.7825178704072077
2012-10-06,6,False,Man City,0,3,0,7,7,7.0,0.4666666666666667,5,5.0,4,4.0,,,,,,,3.0,0.3333333333333333,3.0,3.0,3.0,3.0,0.8225108225108225,0.9602649006622516,False,1.8211920529801324,0.5194805194805194,False,0.08694643004524524,12,9.0,0.6,12,9.0,8,6.0,7.0,0.7777777777777778,7.0,4.0,7.0,4.0,,,,,,,1.0210159929219071
2012-10-21,7,True,Newcastle,1,1,1,8,7,6.0,0.4,5,5.0,7,7.0,4.0,0.6666666666666666,2.0,1.0,2.0,1.0,,,,,,,0.8609271523178808,0.7359307359307359,False,1.1688311688311688,1.1258278145695364,False,-0.2394975785866203,9,6.0,0.4,8,6.0,11,8.0,,,,,,,2.0,0.2222222222222222,4.0,6.0,4.0,6.0,-0.05138439211663615
2012-10-27,8,False,Stoke,0,0,1,9,8,6.0,0.4,6,4.0,8,6.0,,,,,,,3.0,0.25,3.0,6.0,3.0,6.0,0.8225108225108225,0.9602649006622516,False,0.8278145695364238,0.8658008658008658,False,-0.2569219605831808,8,5.0,0.3333333333333333,8,5.0,9,6.0,5.0,0.5555555555555556,3.0,1.0,3.0,1.0,,,,,,,-0.5054297578623484
2012-11-03,9,True,Aston Villa,0,1,0,9,9,6.0,0.4,6,3.0,8,5.0,5.0,0.5555555555555556,3.0,2.0,3.0,2.0,,,,,,,0.8609271523178808,0.7359307359307359,False,0.7359307359307359,0.9271523178807948,False,-0.3182335512466638,6,2.0,0.13333333333333333,7,3.0,14,9.0,,,,,,,1.0,0.08333333333333333,2.0,9.0,2.0,9.0,-1.042475801208982
2012-11-10,10,False,Everton,1,2,0,9,9,5.0,0.3333333333333333,6,2.0,9,5.0,,,,,,,4.0,0.3333333333333333,3.0,6.0,3.0,6.0,0.8225108225108225,0.9602649006622516,False,0.9271523178807948,0.6493506493506493,False,-0.5168577501792431,17,7.0,0.4666666666666667,19,10.0,13,8.0,8.0,0.6666666666666666,8.0,5.0,8.0,5.0,,,,,,,0.6551519137097495
