Date,Round,isHome,Rival,Goal,Conceded,Points,CumPoints,bCumPoints,b5MatchPoints,b5MatchPointRatio,bCumGoal,b5MatchGoal,bCumConceded,b5MatchConceded,b5HomeMatchPoints,b5HomeMatchPointRatio,bHomeCumGoal,bHomeCumConceded,b5HomeMatchGoal,b5HomeMatchConceded,b5AwayMatchPoints,b5AwayMatchPointRatio,bAwayCumGoal,bAwayCumConceded,b5AwayMatchGoal,b5AwayMatchConceded,SelfAS,SelfDS,SelfFromCL,RivalAS,RivalDS,RivalFromCL,bStdCumPoints,bRivalCumPoints,bRival5MatchPoints,bRival5MatchPointRatio,bRivalCumGoal,bRival5MatchGoal,bRivalCumConceded,bRival5MatchConceded,bRival5HomeMatchPoints,bRival5HomeMatchPointRatio,bRivalHomeCumGoal,bRivalHomeCumConceded,bRival5HomeMatchGoal,bRival5HomeMatchConceded,bRival5AwayMatchPoints,bRival5AwayMatchPointRatio,bRivalAwayCumGoal,bRivalAwayCumConceded,bRival5AwayMatchGoal,bRival5AwayMatchConceded,bRivalStdCumPoints
2019-08-11,1,True,Aston Villa,3,1,3,3,0,0.0,,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,1.140939597315436,0.6722689075630253,False,1.0047095761381477,0.5980861244019139,True,,0,0.0,,0,0.0,0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,
2019-08-18,2,False,Man City,2,2,1,4,3,3.0,1.0,3,3.0,1,1.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,1.3865546218487397,0.7718120805369127,False,1.912751677852349,0.5042016806722689,False,1.2606230629781616,3,3.0,1.0,5,5.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,1.2606230629781616
2019-08-25,3,True,Newcastle,0,1,0,4,4,4.0,0.6666666666666666,5,5.0,3,3.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,1.140939597315436,0.6722689075630253,False,0.7563025210084033,0.7718120805369127,False,0.6908628829858541,0,0.0,0.0,1,1.0,4,4.0,,,,,,,0.0,0.0,1.0,3.0,1.0,3.0,-1.3561382517870468
2019-09-01,4,False,Arsenal,2,2,1,5,4,4.0,0.4444444444444444,5,5.0,4,4.0,,,,,,,1.0,0.3333333333333333,2.0,2.0,2.0,2.0,1.3865546218487397,0.7718120805369127,False,1.4093959731543626,0.6722689075630253,False,-0.056367167084071114,6,6.0,0.6666666666666666,4,4.0,4,4.0,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,,1.0709761745973552
2019-09-14,5,True,Crystal Palace,4,0,3,8,5,5.0,0.4166666666666667,7,7.0,6,6.0,3.0,0.5,3.0,2.0,3.0,2.0,,,,,,,1.140939597315436,0.6722689075630253,False,1.3445378151260503,1.0067114093959733,False,-0.15363100101232735,7,7.0,0.5833333333333334,3,3.0,2,2.0,,,,,,,3.0,0.5,2.0,2.0,2.0,2.0,0.6145240040493087
2019-09-21,6,False,Leicester,1,2,0,8,8,8.0,0.5333333333333333,11,11.0,6,6.0,,,,,,,2.0,0.3333333333333333,4.0,4.0,4.0,4.0,1.3865546218487397,0.7718120805369127,False,0.8053691275167785,0.8403361344537815,False,0.44524945644448216,8,8.0,0.5333333333333333,6,6.0,4,4.0,4.0,0.6666666666666666,3.0,1.0,3.0,1.0,,,,,,,0.44524945644448216
2019-09-28,7,True,Southampton,2,1,3,11,8,5.0,0.3333333333333333,12,9.0,8,7.0,6.0,0.6666666666666666,7.0,2.0,7.0,2.0,,,,,,,1.140939597315436,0.6722689075630253,False,0.7563025210084033,1.174496644295302,False,-0.04198241526037571,7,7.0,0.4666666666666667,6,6.0,9,6.0,,,,,,,6.0,0.6666666666666666,3.0,3.0,3.0,3.0,-0.3218651836628798
2019-10-05,8,False,Brighton,0,3,0,11,11,7.0,0.4666666666666667,14,9.0,9,6.0,,,,,,,2.0,0.2222222222222222,5.0,6.0,5.0,6.0,1.3865546218487397,0.7718120805369127,False,0.6375838926174496,1.1764705882352942,False,0.3450808310299047,6,2.0,0.13333333333333333,5,1.0,10,9.0,2.0,0.2222222222222222,2.0,4.0,2.0,4.0,,,,,,,-0.8051886057364445
2019-10-19,9,True,Watford,1,1,1,12,11,7.0,0.4666666666666667,14,9.0,12,8.0,9.0,0.75,9.0,3.0,9.0,3.0,,,,,,,1.140939597315436,0.6722689075630253,False,1.092436974789916,1.0402684563758389,False,0.011022654530759228,3,3.0,0.2,4,3.0,20,13.0,,,,,,,1.0,0.08333333333333333,1.0,12.0,1.0,12.0,-1.7526020703906922
2019-10-28,10,False,Liverpool,1,2,0,12,12,7.0,0.4666666666666667,15,8.0,13,7.0,,,,,,,2.0,0.16666666666666666,5.0,9.0,5.0,9.0,1.3865546218487397,0.7718120805369127,False,1.8456375838926176,0.4201680672268908,False,-0.053188954864661485,25,13.0,0.8666666666666667,21,9.0,7,4.0,12.0,1.0,12.0,4.0,12.0,4.0,,,,,,,2.7126366980977354
