,Date,Weekday,HomeTeam,HomeScore,AwayScore,AwayTeam,Winner,Stadium,City
68,2016-04-03,Sunday,Leicester,1,0,Southampton,Leicester,King Power Stadium,Leicester
69,2016-04-03,Sunday,Man Utd,1,0,Everton,Man Utd,Old Trafford,Manchester
70,2016-04-02,Saturday,Aston Villa,0,4,Chelsea,Chelsea,Villa Park,Birmingham
71,2016-04-02,Saturday,Bournemouth,0,4,Man City,Man City,Goldsands Stadium,Bournemouth
72,2016-04-02,Saturday,Arsenal,4,0,Watford,Arsenal,Emirates Stadium,London
73,2016-04-02,Saturday,Norwich,3,2,Newcastle,Norwich,Carrow Road,Norwich
74,2016-04-02,Saturday,Stoke,2,2,Swansea,Draw,bet365 Stadium,Stoke
75,2016-04-02,Saturday,Sunderland,0,0,West Brom,Draw,Stadium of Light,Sunderland
76,2016-04-02,Saturday,West Ham,2,2,Crystal Palace,Draw,Boleyn Ground,London
77,2016-03-21,Monday,Man City,0,1,Man Utd,Man Utd,Etihad Stadium,Manchester
78,2016-03-21,Monday,Spurs,3,0,Bournemouth,Spurs,White Hart Lane,London
79,2016-03-20,Sunday,Newcastle,1,1,Sunderland,Draw,St. James' Park,Newcastle
80,2016-03-20,Sunday,Swansea,1,0,Aston Villa,Swansea,Liberty Stadium,Swansea
81,2016-03-20,Sunday,Southampton,3,2,Liverpool,Southampton,St. Mary's Stadium,Southampton
82,2016-03-19,Saturday,Everton,0,2,Arsenal,Arsenal,Goodison Park,Liverpool
83,2016-03-19,Saturday,Chelsea,2,2,West Ham,Draw,Stamford Bridge,London
84,2016-03-19,Saturday,Crystal Palace,0,1,Leicester,Leicester,Selhurst Park,London
85,2016-03-19,Saturday,Watford,1,2,Stoke,Stoke,Vicarage Road,Watford
86,2016-03-19,Saturday,West Brom,0,1,Norwich,Norwich,The Hawthorns,West Bromwich
87,2016-03-15,Tuesday,Leicester,1,0,Newcastle,Leicester,King Power Stadium,Leicester
88,2016-03-14,Monday,Aston Villa,0,2,Spurs,Spurs,Villa Park,Birmingham
89,2016-03-12,Saturday,Norwich,0,0,Man City,Draw,Carrow Road,Norwich
90,2016-03-12,Saturday,Bournemouth,3,2,Swansea,Bournemouth,Goldsands Stadium,Bournemouth
91,2016-03-12,Saturday,Stoke,1,2,Southampton,Southampton,bet365 Stadium,Stoke
92,2016-03-07,Monday,West Brom,1,0,Man Utd,West Brom,The Hawthorns,West Bromwich
93,2016-03-06,Sunday,Watford,0,1,Leicester,Leicester,Vicarage Road,Watford
94,2016-03-06,Sunday,Crystal Palace,1,2,Liverpool,Liverpool,Selhurst Park,London
95,2016-03-05,Saturday,Spurs,2,2,Arsenal,Draw,White Hart Lane,London
96,2016-03-05,Saturday,Chelsea,1,1,Stoke,Draw,Stamford Bridge,London
97,2016-03-05,Saturday,Everton,2,3,West Ham,West Ham,Goodison Park,Liverpool
98,2016-03-05,Saturday,Man City,4,0,Aston Villa,Man City,Etihad Stadium,Manchester
99,2016-03-05,Saturday,Newcastle,1,3,Bournemouth,Bournemouth,St. James' Park,Newcastle
100,2016-03-05,Saturday,Southampton,1,1,Sunderland,Draw,St. Mary's Stadium,Southampton
101,2016-03-05,Saturday,Swansea,1,0,Norwich,Swansea,Liberty Stadium,Swansea
102,2016-03-03,Thursday,Arsenal,1,2,Swansea,Swansea,Emirates Stadium,London
103,2016-03-03,Thursday,Stoke,1,0,Newcastle,Stoke,bet365 Stadium,Stoke
104,2016-03-03,Thursday,West Ham,1,0,Spurs,West Ham,Boleyn Ground,London
105,2016-03-03,Thursday,Liverpool,3,0,Man City,Liverpool,Anfield,Liverpool
106,2016-03-03,Thursday,Man Utd,1,0,Watford,Man Utd,Old Trafford,Manchester
107,2016-03-02,Wednesday,Bournemouth,2,0,Southampton,Bournemouth,Goldsands Stadium,Bournemouth
108,2016-03-02,Wednesday,Aston Villa,1,3,Everton,Everton,Villa Park,Birmingham
109,2016-03-02,Wednesday,Leicester,2,2,West Brom,Draw,King Power Stadium,Leicester
110,2016-03-02,Wednesday,Norwich,1,2,Chelsea,Chelsea,Carrow Road,Norwich
111,2016-03-02,Wednesday,Sunderland,2,2,Crystal Palace,Draw,Stadium of Light,Sunderland
112,2016-02-28,Sunday,West Brom,3,2,Crystal Palace,West Brom,The Hawthorns,West Bromwich
113,2016-02-28,Sunday,Man Utd,3,2,Arsenal,Man Utd,Old Trafford,Manchester
114,2016-02-28,Sunday,Spurs,2,1,Swansea,Spurs,White Hart Lane,London
115,2016-02-27,Saturday,West Ham,1,0,Sunderland,West Ham,Boleyn Ground,London
116,2016-02-27,Saturday,Leicester,1,0,Norwich,Leicester,King Power Stadium,Leicester
117,2016-02-27,Saturday,Southampton,1,2,Chelsea,Chelsea,St. Mary's Stadium,Southampton
118,2016-02-27,Saturday,Stoke,2,1,Aston Villa,Stoke,bet365 Stadium,Stoke
119,2016-02-27,Saturday,Watford,0,0,Bournemouth,Draw,Vicarage Road,Watford
120,2016-02-15,Monday,Man City,1,2,Spurs,Spurs,Etihad Stadium,Manchester
121,2016-02-14,Sunday,Chelsea,5,1,Newcastle,Chelsea,Stamford Bridge,London
122,2016-02-14,Sunday,Arsenal,2,1,Leicester,Arsenal,Emirates Stadium,London
123,2016-02-14,Sunday,Aston Villa,0,6,Liverpool,Liverpool,Villa Park,Birmingham
124,2016-02-13,Saturday,Sunderland,2,1,Man Utd,Sunderland,Stadium of Light,Sunderland
125,2016-02-13,Saturday,Bournemouth,1,3,Stoke,Stoke,Goldsands Stadium,Bournemouth
126,2016-02-13,Saturday,Crystal Palace,1,2,Watford,Watford,Selhurst Park,London
127,2016-02-13,Saturday,Everton,0,1,West Brom,West Brom,Goodison Park,Liverpool
128,2016-02-13,Saturday,Norwich,2,2,West Ham,Draw,Carrow Road,Norwich
129,2016-02-13,Saturday,Swansea,0,1,Southampton,Southampton,Liberty Stadium,Swansea
130,2016-02-08,Monday,Chelsea,1,1,Man Utd,Draw,Stamford Bridge,London
131,2016-02-07,Sunday,Southampton,1,0,West Ham,Southampton,St. Mary's Stadium,Southampton
132,2016-02-07,Sunday,Bournemouth,0,2,Arsenal,Arsenal,Goldsands Stadium,Bournemouth
133,2016-02-06,Saturday,Man City,1,3,Leicester,Leicester,Etihad Stadium,Manchester
134,2016-02-06,Saturday,Aston Villa,2,0,Norwich,Aston Villa,Villa Park,Birmingham
135,2016-02-06,Saturday,Liverpool,2,2,Sunderland,Draw,Anfield,Liverpool
136,2016-02-06,Saturday,Newcastle,1,0,West Brom,Newcastle,St. James' Park,Newcastle
137,2016-02-06,Saturday,Stoke,0,3,Everton,Everton,bet365 Stadium,Stoke
138,2016-02-06,Saturday,Swansea,1,1,Crystal Palace,Draw,Liberty Stadium,Swansea
139,2016-02-06,Saturday,Spurs,1,0,Watford,Spurs,White Hart Lane,London
140,2016-02-04,Thursday,Everton,3,0,Newcastle,Everton,Goodison Park,Liverpool
141,2016-02-04,Thursday,Watford,0,0,Chelsea,Draw,Vicarage Road,Watford
142,2016-02-03,Wednesday,Arsenal,0,0,Southampton,Draw,Emirates Stadium,London
143,2016-02-03,Wednesday,Leicester,2,0,Liverpool,Leicester,King Power Stadium,Leicester
