,Date,Weekday,HomeTeam,HomeScore,AwayScore,AwayTeam,Winner,Stadium,City
294,2018-10-20,Saturday,Bournemouth,0,0,Southampton,Draw,Vitality Stadium,Bournemouth
295,2018-10-20,Saturday,Cardiff,4,2,Fulham,Cardiff,Cardiff City Stadium,Cardiff
296,2018-10-20,Saturday,Man City,5,0,Burnley,Man City,Etihad Stadium,Manchester
297,2018-10-20,Saturday,Newcastle,0,1,Brighton,Brighton,St. James' Park,Newcastle
298,2018-10-20,Saturday,West Ham,0,1,Spurs,Spurs,London Stadium,London
299,2018-10-20,Saturday,Wolves,0,2,Watford,Watford,Molineux Stadium,Wolverhampton
300,2018-10-07,Sunday,Man Utd,3,2,Newcastle,Man Utd,Old Trafford,Manchester
301,2018-10-07,Sunday,Fulham,1,5,Arsenal,Arsenal,Craven Cottage,London
302,2018-10-07,Sunday,Southampton,0,3,Chelsea,Chelsea,St. Mary's Stadium,Southampton
303,2018-10-07,Sunday,Liverpool,0,0,Man City,Draw,Anfield,Liverpool
304,2018-10-06,Saturday,Brighton,1,0,West Ham,Brighton,Amex Stadium,Falmer
305,2018-10-06,Saturday,Burnley,1,1,Huddersfield,Draw,Turf Moor,Burnley
306,2018-10-06,Saturday,Crystal Palace,0,1,Wolves,Wolves,Selhurst Park,London
307,2018-10-06,Saturday,Leicester,1,2,Everton,Everton,King Power Stadium,Leicester
308,2018-10-06,Saturday,Spurs,1,0,Cardiff,Spurs,Wembley Stadium,London
309,2018-10-06,Saturday,Watford,0,4,Bournemouth,Bournemouth,Vicarage Road,Watford
310,2018-10-02,Tuesday,Bournemouth,2,1,Crystal Palace,Bournemouth,Vitality Stadium,Bournemouth
311,2018-09-30,Sunday,Chelsea,1,1,Liverpool,Draw,Stamford Bridge,London
312,2018-09-30,Sunday,Cardiff,1,2,Burnley,Burnley,Cardiff City Stadium,Cardiff
313,2018-09-29,Saturday,West Ham,3,1,Man Utd,West Ham,London Stadium,London
314,2018-09-29,Saturday,Arsenal,2,0,Watford,Arsenal,Emirates Stadium,London
315,2018-09-29,Saturday,Everton,3,0,Fulham,Everton,Goodison Park,Liverpool
316,2018-09-29,Saturday,Huddersfield,0,2,Spurs,Spurs,John Smith's Stadium,Huddersfield
317,2018-09-29,Saturday,Man City,2,0,Brighton,Man City,Etihad Stadium,Manchester
318,2018-09-29,Saturday,Newcastle,0,2,Leicester,Leicester,St. James' Park,Newcastle
319,2018-09-29,Saturday,Wolves,2,0,Southampton,Wolves,Molineux Stadium,Wolverhampton
320,2018-09-23,Sunday,Brighton,1,2,Spurs,Spurs,Amex Stadium,Falmer
321,2018-09-23,Sunday,West Ham,0,0,Chelsea,Draw,London Stadium,London
322,2018-09-23,Sunday,Arsenal,2,0,Everton,Arsenal,Emirates Stadium,London
323,2018-09-22,Saturday,Fulham,1,1,Watford,Draw,Craven Cottage,London
324,2018-09-22,Saturday,Burnley,4,0,Bournemouth,Burnley,Turf Moor,Burnley
325,2018-09-22,Saturday,Cardiff,0,5,Man City,Man City,Cardiff City Stadium,Cardiff
326,2018-09-22,Saturday,Crystal Palace,0,0,Newcastle,Draw,Selhurst Park,London
327,2018-09-22,Saturday,Leicester,3,1,Huddersfield,Leicester,King Power Stadium,Leicester
328,2018-09-22,Saturday,Liverpool,3,0,Southampton,Liverpool,Anfield,Liverpool
329,2018-09-22,Saturday,Man Utd,1,1,Wolves,Draw,Old Trafford,Manchester
330,2018-09-18,Tuesday,Southampton,2,2,Brighton,Draw,St. Mary's Stadium,Southampton
331,2018-09-16,Sunday,Watford,1,2,Man Utd,Man Utd,Vicarage Road,Watford
332,2018-09-16,Sunday,Wolves,1,0,Burnley,Wolves,Molineux Stadium,Wolverhampton
333,2018-09-16,Sunday,Everton,1,3,West Ham,West Ham,Goodison Park,Liverpool
334,2018-09-15,Saturday,Spurs,1,2,Liverpool,Liverpool,Wembley Stadium,London
335,2018-09-15,Saturday,Bournemouth,4,2,Leicester,Bournemouth,Vitality Stadium,Bournemouth
336,2018-09-15,Saturday,Chelsea,4,1,Cardiff,Chelsea,Stamford Bridge,London
337,2018-09-15,Saturday,Huddersfield,0,1,Crystal Palace,Crystal Palace,John Smith's Stadium,Huddersfield
338,2018-09-15,Saturday,Man City,3,0,Fulham,Man City,Etihad Stadium,Manchester
339,2018-09-15,Saturday,Newcastle,1,2,Arsenal,Arsenal,St. James' Park,Newcastle
340,2018-09-02,Sunday,Man City,2,1,Newcastle,Man City,Etihad Stadium,Manchester
341,2018-09-02,Sunday,Cardiff,2,3,Arsenal,Arsenal,Cardiff City Stadium,Cardiff
342,2018-09-02,Sunday,Burnley,0,2,Man Utd,Man Utd,Turf Moor,Burnley
343,2018-09-02,Sunday,Watford,2,1,Spurs,Watford,Vicarage Road,Watford
344,2018-09-01,Saturday,Leicester,1,2,Liverpool,Liverpool,King Power Stadium,Leicester
345,2018-09-01,Saturday,Brighton,2,2,Fulham,Draw,Amex Stadium,Falmer
346,2018-09-01,Saturday,Chelsea,2,0,Bournemouth,Chelsea,Stamford Bridge,London
347,2018-09-01,Saturday,Crystal Palace,0,2,Southampton,Southampton,Selhurst Park,London
348,2018-09-01,Saturday,Everton,1,1,Huddersfield,Draw,Goodison Park,Liverpool
349,2018-09-01,Saturday,West Ham,0,1,Wolves,Wolves,London Stadium,London
350,2018-08-28,Tuesday,Man Utd,0,3,Spurs,Spurs,Old Trafford,Manchester
351,2018-08-26,Sunday,Liverpool,1,0,Brighton,Liverpool,Anfield,Liverpool
352,2018-08-26,Sunday,Watford,2,1,Crystal Palace,Watford,Vicarage Road,Watford
353,2018-08-26,Sunday,Fulham,4,2,Burnley,Fulham,Craven Cottage,London
354,2018-08-26,Sunday,Newcastle,1,2,Chelsea,Chelsea,St. James' Park,Newcastle
355,2018-08-25,Saturday,Wolves,1,1,Man City,Draw,Molineux Stadium,Wolverhampton
356,2018-08-25,Saturday,Bournemouth,2,2,Everton,Draw,Vitality Stadium,Bournemouth
357,2018-08-25,Saturday,Arsenal,3,1,West Ham,Arsenal,Emirates Stadium,London
358,2018-08-25,Saturday,Huddersfield,0,0,Cardiff,Draw,John Smith's Stadium,Huddersfield
359,2018-08-25,Saturday,Southampton,1,2,Leicester,Leicester,St. Mary's Stadium,Southampton
360,2018-08-21,Tuesday,Crystal Palace,0,2,Liverpool,Liverpool,Selhurst Park,London
361,2018-08-19,Sunday,Chelsea,3,2,Arsenal,Chelsea,Stamford Bridge,London
362,2018-08-19,Sunday,Burnley,1,3,Watford,Watford,Turf Moor,Burnley
363,2018-08-19,Sunday,Man City,6,1,Huddersfield,Man City,Etihad Stadium,Manchester
364,2018-08-19,Sunday,Brighton,3,2,Man Utd,Brighton,Amex Stadium,Falmer
365,2018-08-18,Saturday,Cardiff,0,0,Newcastle,Draw,Cardiff City Stadium,Cardiff
366,2018-08-18,Saturday,Everton,2,1,Southampton,Everton,Goodison Park,Liverpool
367,2018-08-18,Saturday,Leicester,2,0,Wolves,Leicester,King Power Stadium,Leicester
368,2018-08-18,Saturday,Spurs,3,1,Fulham,Spurs,Wembley Stadium,London
369,2018-08-18,Saturday,West Ham,1,2,Bournemouth,Bournemouth,London Stadium,London
370,2018-08-12,Sunday,Wolves,2,2,Everton,Draw,Molineux Stadium,Wolverhampton
371,2018-08-12,Sunday,Liverpool,4,0,West Ham,Liverpool,Anfield,Liverpool
372,2018-08-12,Sunday,Southampton,0,0,Burnley,Draw,St. Mary's Stadium,Southampton
373,2018-08-12,Sunday,Arsenal,0,2,Man City,Man City,Emirates Stadium,London
374,2018-08-11,Saturday,Man Utd,2,1,Leicester,Man Utd,Old Trafford,Manchester
375,2018-08-11,Saturday,Newcastle,1,2,Spurs,Spurs,St. James' Park,Newcastle
376,2018-08-11,Saturday,Bournemouth,2,0,Cardiff,Bournemouth,Vitality Stadium,Bournemouth
377,2018-08-11,Saturday,Fulham,0,2,Crystal Palace,Crystal Palace,Craven Cottage,London
378,2018-08-11,Saturday,Huddersfield,0,3,Chelsea,Chelsea,John Smith's Stadium,Huddersfield
379,2018-08-11,Saturday,Watford,2,0,Brighton,Watford,Vicarage Road,Watford
