,Date,Weekday,HomeTeam,HomeScore,AwayScore,AwayTeam,Winner,Stadium,City
297,2017-10-21,Saturday,Newcastle,1,0,Crystal Palace,Newcastle,St. James' Park,Newcastle
298,2017-10-21,Saturday,Stoke,1,2,Bournemouth,Bournemouth,bet365 Stadium,Stoke
299,2017-10-21,Saturday,Swansea,1,2,Leicester,Leicester,Liberty Stadium,Swansea
300,2017-10-17,Tuesday,Leicester,1,1,West Brom,Draw,King Power Stadium,Leicester
301,2017-10-15,Sunday,Watford,2,1,Arsenal,Watford,Vicarage Road,Watford
302,2017-10-15,Sunday,Brighton,1,1,Everton,Draw,Amex Stadium,Falmer
303,2017-10-15,Sunday,Southampton,2,2,Newcastle,Draw,St. Mary's Stadium,Southampton
304,2017-10-14,Saturday,Liverpool,0,0,Man Utd,Draw,Anfield,Liverpool
305,2017-10-14,Saturday,Burnley,1,1,West Ham,Draw,Turf Moor,Burnley
306,2017-10-14,Saturday,Crystal Palace,2,1,Chelsea,Crystal Palace,Selhurst Park,London
307,2017-10-14,Saturday,Man City,7,2,Stoke,Man City,Etihad Stadium,Manchester
308,2017-10-14,Saturday,Swansea,2,0,Huddersfield,Swansea,Liberty Stadium,Swansea
309,2017-10-14,Saturday,Spurs,1,0,Bournemouth,Spurs,Wembley Stadium,London
310,2017-10-01,Sunday,Chelsea,0,1,Man City,Man City,Stamford Bridge,London
311,2017-10-01,Sunday,Arsenal,2,0,Brighton,Arsenal,Emirates Stadium,London
312,2017-10-01,Sunday,Everton,0,1,Burnley,Burnley,Goodison Park,Liverpool
313,2017-10-01,Sunday,Newcastle,1,1,Liverpool,Draw,St. James' Park,Newcastle
314,2017-09-30,Saturday,Huddersfield,0,4,Spurs,Spurs,John Smith's Stadium,Huddersfield
315,2017-09-30,Saturday,Bournemouth,0,0,Leicester,Draw,Vitality Stadium,Bournemouth
316,2017-09-30,Saturday,Man Utd,4,0,Crystal Palace,Man Utd,Old Trafford,Manchester
317,2017-09-30,Saturday,Stoke,2,1,Southampton,Stoke,bet365 Stadium,Stoke
318,2017-09-30,Saturday,West Brom,2,2,Watford,Draw,The Hawthorns,West Bromwich
319,2017-09-30,Saturday,West Ham,1,0,Swansea,West Ham,London Stadium,London
320,2017-09-26,Tuesday,Arsenal,2,0,West Brom,Arsenal,Emirates Stadium,London
321,2017-09-24,Sunday,Leicester,2,3,Liverpool,Liverpool,King Power Stadium,Leicester
322,2017-09-24,Sunday,Brighton,1,0,Newcastle,Brighton,Amex Stadium,Falmer
323,2017-09-23,Saturday,West Ham,2,3,Spurs,Spurs,London Stadium,London
324,2017-09-23,Saturday,Burnley,0,0,Huddersfield,Draw,Turf Moor,Burnley
325,2017-09-23,Saturday,Everton,2,1,Bournemouth,Everton,Goodison Park,Liverpool
326,2017-09-23,Saturday,Man City,5,0,Crystal Palace,Man City,Etihad Stadium,Manchester
327,2017-09-23,Saturday,Southampton,0,1,Man Utd,Man Utd,St. Mary's Stadium,Southampton
328,2017-09-23,Saturday,Stoke,0,4,Chelsea,Chelsea,bet365 Stadium,Stoke
329,2017-09-23,Saturday,Swansea,1,2,Watford,Watford,Liberty Stadium,Swansea
330,2017-09-17,Sunday,Spurs,0,0,Swansea,Draw,Wembley Stadium,London
331,2017-09-17,Sunday,Chelsea,0,0,Arsenal,Draw,Stamford Bridge,London
332,2017-09-17,Sunday,Man Utd,4,0,Everton,Man Utd,Old Trafford,Manchester
333,2017-09-16,Saturday,Bournemouth,2,1,Brighton,Bournemouth,Vitality Stadium,Bournemouth
334,2017-09-16,Saturday,Crystal Palace,0,1,Southampton,Southampton,Selhurst Park,London
335,2017-09-16,Saturday,Huddersfield,1,1,Leicester,Draw,John Smith's Stadium,Huddersfield
336,2017-09-16,Saturday,Liverpool,1,1,Burnley,Draw,Anfield,Liverpool
337,2017-09-16,Saturday,Newcastle,2,1,Stoke,Newcastle,St. James' Park,Newcastle
338,2017-09-16,Saturday,Watford,0,6,Man City,Man City,Vicarage Road,Watford
339,2017-09-16,Saturday,West Brom,0,0,West Ham,Draw,The Hawthorns,West Bromwich
340,2017-09-12,Tuesday,West Ham,2,0,Huddersfield,West Ham,London Stadium,London
341,2017-09-10,Sunday,Stoke,2,2,Man Utd,Draw,bet365 Stadium,Stoke
342,2017-09-10,Sunday,Burnley,1,0,Crystal Palace,Burnley,Turf Moor,Burnley
343,2017-09-10,Sunday,Swansea,0,1,Newcastle,Newcastle,Liberty Stadium,Swansea
344,2017-09-09,Saturday,Man City,5,0,Liverpool,Man City,Etihad Stadium,Manchester
345,2017-09-09,Saturday,Arsenal,3,0,Bournemouth,Arsenal,Emirates Stadium,London
346,2017-09-09,Saturday,Brighton,3,1,West Brom,Brighton,Amex Stadium,Falmer
347,2017-09-09,Saturday,Everton,0,3,Spurs,Spurs,Goodison Park,Liverpool
348,2017-09-09,Saturday,Leicester,1,2,Chelsea,Chelsea,King Power Stadium,Leicester
349,2017-09-09,Saturday,Southampton,0,2,Watford,Watford,St. Mary's Stadium,Southampton
350,2017-08-27,Sunday,Man Utd,2,0,Leicester,Man Utd,Old Trafford,Manchester
351,2017-08-27,Sunday,Chelsea,2,0,Everton,Chelsea,Stamford Bridge,London
352,2017-08-27,Sunday,West Brom,1,1,Stoke,Draw,The Hawthorns,West Bromwich
353,2017-08-27,Sunday,Liverpool,4,0,Arsenal,Liverpool,Anfield,Liverpool
354,2017-08-27,Sunday,Spurs,1,1,Burnley,Draw,Wembley Stadium,London
355,2017-08-26,Saturday,Bournemouth,1,2,Man City,Man City,Vitality Stadium,Bournemouth
356,2017-08-26,Saturday,Crystal Palace,0,2,Swansea,Swansea,Selhurst Park,London
357,2017-08-26,Saturday,Huddersfield,0,0,Southampton,Draw,John Smith's Stadium,Huddersfield
358,2017-08-26,Saturday,Newcastle,3,0,West Ham,Newcastle,St. James' Park,Newcastle
359,2017-08-26,Saturday,Watford,0,0,Brighton,Draw,Vicarage Road,Watford
360,2017-08-22,Tuesday,Man City,1,1,Everton,Draw,Etihad Stadium,Manchester
361,2017-08-20,Sunday,Stoke,1,0,Arsenal,Stoke,bet365 Stadium,Stoke
362,2017-08-20,Sunday,Huddersfield,1,0,Newcastle,Huddersfield,John Smith's Stadium,Huddersfield
363,2017-08-20,Sunday,Spurs,1,2,Chelsea,Chelsea,Wembley Stadium,London
364,2017-08-19,Saturday,Swansea,0,4,Man Utd,Man Utd,Liberty Stadium,Swansea
365,2017-08-19,Saturday,Bournemouth,0,2,Watford,Watford,Vitality Stadium,Bournemouth
366,2017-08-19,Saturday,Burnley,0,1,West Brom,West Brom,Turf Moor,Burnley
367,2017-08-19,Saturday,Leicester,2,0,Brighton,Leicester,King Power Stadium,Leicester
368,2017-08-19,Saturday,Liverpool,1,0,Crystal Palace,Liverpool,Anfield,Liverpool
369,2017-08-19,Saturday,Southampton,3,2,West Ham,Southampton,St. Mary's Stadium,Southampton
370,2017-08-13,Sunday,Brighton,0,2,Man City,Man City,Amex Stadium,Falmer
371,2017-08-13,Sunday,Newcastle,0,2,Spurs,Spurs,St. James' Park,Newcastle
372,2017-08-13,Sunday,Man Utd,4,0,West Ham,Man Utd,Old Trafford,Manchester
373,2017-08-12,Saturday,Arsenal,4,3,Leicester,Arsenal,Emirates Stadium,London
374,2017-08-12,Saturday,Watford,3,3,Liverpool,Draw,Vicarage Road,Watford
375,2017-08-12,Saturday,Chelsea,2,3,Burnley,Burnley,Stamford Bridge,London
376,2017-08-12,Saturday,Crystal Palace,0,3,Huddersfield,Huddersfield,Selhurst Park,London
377,2017-08-12,Saturday,Everton,1,0,Stoke,Everton,Goodison Park,Liverpool
378,2017-08-12,Saturday,Southampton,0,0,Swansea,Draw,St. Mary's Stadium,Southampton
379,2017-08-12,Saturday,West Brom,1,0,Bournemouth,West Brom,The Hawthorns,West Bromwich
