Date,Round,isHome,Rival,Goal,Conceded,Points,CumPoints,bCumPoints,b5MatchPoints,b5MatchPointRatio,bCumGoal,b5MatchGoal,bCumConceded,b5MatchConceded,b5HomeMatchPoints,b5HomeMatchPointRatio,bHomeCumGoal,bHomeCumConceded,b5HomeMatchGoal,b5HomeMatchConceded,b5AwayMatchPoints,b5AwayMatchPointRatio,bAwayCumGoal,bAwayCumConceded,b5AwayMatchGoal,b5AwayMatchConceded,SelfAS,SelfDS,SelfFromCL,RivalAS,RivalDS,RivalFromCL,bStdCumPoints,bRivalCumPoints,bRival5MatchPoints,bRival5MatchPointRatio,bRivalCumGoal,bRival5MatchGoal,bRivalCumConceded,bRival5MatchConceded,bRival5HomeMatchPoints,bRival5HomeMatchPointRatio,bRivalHomeCumGoal,bRivalHomeCumConceded,bRival5HomeMatchGoal,bRival5HomeMatchConceded,bRival5AwayMatchPoints,bRival5AwayMatchPointRatio,bRivalAwayCumGoal,bRivalAwayCumConceded,bRival5AwayMatchGoal,bRival5AwayMatchConceded,bRivalStdCumPoints
2020-09-20,1,True,Crystal Palace,1,3,0,0,0,0.0,,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,1.3888888888888888,0.7423580786026202,False,0.6986899563318777,1.0416666666666667,False,,3,3.0,1.0,1,1.0,0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.9746794344808964
2020-09-26,2,False,Brighton,3,2,3,3,0,0.0,0.0,1,1.0,3,3.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,1.1353711790393013,0.6597222222222222,False,0.6944444444444444,1.1790393013100438,False,-0.9746794344808964,3,3.0,0.5,4,4.0,3,3.0,0.0,0.0,1.0,3.0,1.0,3.0,,,,,,,0.0
2020-10-04,3,True,Spurs,1,6,0,3,3,3.0,0.5,4,4.0,5,5.0,0.0,0.0,1.0,3.0,1.0,3.0,,,,,,,1.3888888888888888,0.7423580786026202,False,1.091703056768559,1.0416666666666667,False,0.0,4,4.0,0.4444444444444444,6,6.0,4,4.0,,,,,,,3.0,1.0,5.0,2.0,5.0,2.0,-0.0996509587954384
2020-10-18,4,False,Newcastle,4,1,3,6,3,3.0,0.3333333333333333,5,5.0,11,11.0,,,,,,,3.0,1.0,3.0,2.0,3.0,2.0,1.1353711790393013,0.6597222222222222,False,0.6944444444444444,0.9170305676855895,False,-0.4318208214468999,7,7.0,0.5833333333333334,6,6.0,5,5.0,3.0,0.5,3.0,4.0,3.0,4.0,,,,,,,0.27015479550582605
2020-10-25,5,True,Chelsea,0,0,1,7,6,6.0,0.5,9,9.0,12,12.0,0.0,0.0,2.0,9.0,2.0,9.0,,,,,,,1.3888888888888888,0.7423580786026202,False,1.7030567685589522,1.3194444444444444,False,-0.014218673447675,8,8.0,0.5333333333333333,13,13.0,9,9.0,,,,,,,4.0,0.6666666666666666,6.0,4.0,6.0,4.0,0.3330370934051587
2020-11-02,6,True,Arsenal,0,1,0,7,7,7.0,0.4666666666666667,9,9.0,12,12.0,1.0,0.1111111111111111,2.0,9.0,2.0,9.0,,,,,,,1.3888888888888888,0.7423580786026202,False,0.8733624454148471,0.8333333333333333,False,0.043439620878933834,9,6.0,0.4,8,5.0,7,7.0,,,,,,,3.0,0.3333333333333333,4.0,4.0,4.0,4.0,0.20159789490455146
2020-11-07,7,False,Everton,3,1,3,10,7,7.0,0.4666666666666667,9,8.0,13,10.0,,,,,,,6.0,1.0,7.0,3.0,7.0,3.0,1.1353711790393013,0.6597222222222222,False,0.8333333333333333,0.9170305676855895,False,-0.30239684235682673,13,7.0,0.4666666666666667,15,9.0,11,9.0,7.0,0.7777777777777778,11.0,6.0,11.0,6.0,,,,,,,0.6639441228214961
2020-11-22,8,True,West Brom,1,0,3,13,10,7.0,0.4666666666666667,12,8.0,14,9.0,1.0,0.08333333333333333,2.0,10.0,2.0,10.0,,,,,,,1.3888888888888888,0.7423580786026202,False,0.9734513274336284,0.4621309370988447,True,0.010884329882319759,3,2.0,0.13333333333333333,6,1.0,17,6.0,,,,,,,1.0,0.08333333333333333,3.0,10.0,3.0,10.0,-1.6591947109598266
2020-11-29,9,False,Southampton,3,2,3,16,13,10.0,0.6666666666666666,13,8.0,14,3.0,,,,,,,9.0,1.0,10.0,4.0,10.0,4.0,1.1353711790393013,0.6597222222222222,False,0.7291666666666667,1.5283842794759823,False,0.3519503932339026,17,11.0,0.7333333333333333,17,12.0,13,7.0,9.0,0.75,8.0,5.0,8.0,5.0,,,,,,,0.7724484606409201
2020-12-06,10,False,West Ham,3,1,3,19,16,10.0,0.6666666666666666,16,7.0,16,4.0,,,,,,,12.0,1.0,13.0,6.0,13.0,6.0,1.1353711790393013,0.6597222222222222,False,1.0416666666666667,1.4410480349344978,False,0.5948741018728925,17,10.0,0.6666666666666666,17,6.0,11,4.0,10.0,0.6666666666666666,8.0,4.0,8.0,4.0,,,,,,,0.493600418824105
