Date,Round,isHome,Rival,Goal,Conceded,Points,CumPoints,bCumPoints,b5MatchPoints,b5MatchPointRatio,bCumGoal,b5MatchGoal,bCumConceded,b5MatchConceded,b5HomeMatchPoints,b5HomeMatchPointRatio,bHomeCumGoal,bHomeCumConceded,b5HomeMatchGoal,b5HomeMatchConceded,b5AwayMatchPoints,b5AwayMatchPointRatio,bAwayCumGoal,bAwayCumConceded,b5AwayMatchGoal,b5AwayMatchConceded,SelfAS,SelfDS,SelfFromCL,RivalAS,RivalDS,RivalFromCL,bStdCumPoints,bRivalCumPoints,bRival5MatchPoints,bRival5MatchPointRatio,bRivalCumGoal,bRival5MatchGoal,bRivalCumConceded,bRival5MatchConceded,bRival5HomeMatchPoints,bRival5HomeMatchPointRatio,bRivalHomeCumGoal,bRivalHomeCumConceded,bRival5HomeMatchGoal,bRival5HomeMatchConceded,bRival5AwayMatchPoints,bRival5AwayMatchPointRatio,bRivalAwayCumGoal,bRivalAwayCumConceded,bRival5AwayMatchGoal,bRival5AwayMatchConceded,bRivalStdCumPoints
2015-08-11,1,True,Man City,0,3,0,0,0,0.0,,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.8571428571428571,1.2530120481927711,False,1.879518072289157,0.8571428571428571,False,,0,0.0,,0,0.0,0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,
2015-08-15,2,False,Watford,0,0,1,1,0,0.0,0.0,0,0.0,3,3.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.6746987951807228,0.892857142857143,False,1.1779141104294475,0.6676783004552352,True,-1.031418869709405,1,1.0,0.3333333333333333,2,2.0,2,2.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,-0.26740489214688284
2015-08-23,3,True,Chelsea,2,3,0,1,1,1.0,0.16666666666666666,0,0.0,3,3.0,0.0,0.0,0.0,3.0,0.0,3.0,,,,,,,0.8571428571428571,1.2530120481927711,False,1.783132530120482,0.8214285714285715,False,-0.8541802060756328,1,1.0,0.16666666666666666,2,2.0,5,5.0,,,,,,,0.0,0.0,0.0,3.0,0.0,3.0,-0.8541802060756328
2015-08-29,4,False,Stoke,1,0,3,4,1,1.0,0.1111111111111111,2,2.0,6,6.0,,,,,,,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6746987951807228,0.892857142857143,False,1.1428571428571428,1.0602409638554218,False,-1.319627422804797,2,2.0,0.2222222222222222,3,3.0,4,4.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,-0.8722960930404591
2015-09-12,5,True,Southampton,0,0,1,5,4,4.0,0.3333333333333333,3,3.0,6,6.0,0.0,0.0,2.0,6.0,2.0,6.0,,,,,,,0.8571428571428571,1.2530120481927711,False,0.8192771084337349,0.7142857142857143,False,-0.489152069040698,5,5.0,0.4166666666666667,5,5.0,5,5.0,,,,,,,2.0,0.3333333333333333,2.0,2.0,2.0,2.0,-0.11288124670169948
2015-09-19,6,False,Aston Villa,1,0,3,8,5,5.0,0.3333333333333333,3,3.0,6,6.0,,,,,,,4.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.6746987951807228,0.892857142857143,False,0.6428571428571429,1.2048192771084338,False,-0.5193252597135953,4,4.0,0.26666666666666666,6,6.0,8,8.0,1.0,0.16666666666666666,2.0,3.0,2.0,3.0,,,,,,,-0.8160825509785071
2015-09-29,7,True,Everton,2,3,0,8,8,8.0,0.5333333333333333,4,4.0,6,3.0,1.0,0.1111111111111111,2.0,6.0,2.0,6.0,,,,,,,0.8571428571428571,1.2530120481927711,False,1.0120481927710845,1.0357142857142858,False,-0.028507198976727113,9,8.0,0.5333333333333333,8,6.0,5,3.0,,,,,,,5.0,0.5555555555555556,3.0,0.0,3.0,0.0,0.256564790790545
2015-10-03,8,False,Crystal Palace,0,2,0,8,8,7.0,0.4666666666666667,6,6.0,9,6.0,,,,,,,7.0,0.7777777777777778,2.0,0.0,2.0,0.0,0.6746987951807228,0.892857142857143,False,0.7500000000000001,1.3012048192771084,False,-0.3928512822480015,12,9.0,0.6,9,5.0,7,4.0,3.0,0.3333333333333333,3.0,4.0,3.0,4.0,,,,,,,0.6547521370800025
2015-10-17,9,True,Sunderland,1,0,3,11,8,7.0,0.4666666666666667,6,4.0,11,5.0,1.0,0.08333333333333333,4.0,9.0,4.0,9.0,,,,,,,0.8571428571428571,1.2530120481927711,False,0.7228915662650602,0.9285714285714286,False,-0.640415613949495,3,2.0,0.13333333333333333,8,4.0,18,10.0,,,,,,,1.0,0.08333333333333333,4.0,11.0,4.0,11.0,-1.7840149245735932
2015-10-24,10,False,Norwich,1,0,3,14,11,7.0,0.4666666666666667,7,4.0,11,5.0,,,,,,,7.0,0.5833333333333334,2.0,2.0,2.0,2.0,0.6746987951807228,0.892857142857143,False,1.2269938650306749,0.7283763277693475,True,-0.2462484474516344,9,5.0,0.3333333333333333,14,9.0,20,12.0,4.0,0.3333333333333333,6.0,7.0,6.0,7.0,,,,,,,-0.656662526537692
